Order_ID,Order_Date,Sales_Channel,Product_Category,Sales,Profit
ORD-0791,2026-03-23,Online,Accessories,26.35,10.56
ORD-0454,2026-03-23,Retail,Accessories,435.77,181.12
ORD-2381,2026-03-23,Online,Accessories,242.33,56.1
ORD-1055,2026-03-24,Online,Accessories,48.19,15.65
ORD-1644,2026-03-24,Online,Apperal,98.13,11.61
ORD-2654,2026-03-25,Retail,Accessories,597.22,252.95
ORD-1930,2026-03-25,Retail,Accessories,206.13,75.23
ORD-2505,2026-03-25,Retail,Accessories,52.36,15.78
ORD-2312,2026-03-25,Online,Apperal,195.4,84.84
ORD-0759,2026-03-25,Online,Footwear,341.03,80.33
ORD-1463,2026-03-26,Online,Apperal,527.31,129.18
ORD-0810,2026-03-26,Online,Footwear,218.89,81.27
ORD-1368,2026-03-26,Online,Accessories,102.65,20.82
ORD-0716,2026-03-26,Online,Apperal,524.73,139.75
ORD-2088,2026-03-26,Retail,Footwear,566.65,157.61
ORD-0637,2026-03-27,Online,Apperal,377.96,44.13
ORD-2151,2026-03-28,Online,Footwear,438.7,94.5
ORD-1244,2026-03-28,Retail,Apperal,479.17,212.5
ORD-0332,2026-03-29,Online,Footwear,599.37,156.26
ORD-1716,2026-03-29,Retail,Apperal,53.27,8.55
ORD-0271,2026-03-29,Online,Apperal,184.97,21.81
ORD-2266,2026-03-29,Retail,Footwear,340.76,65.18
ORD-0468,2026-03-29,Online,Apperal,508.0,162.08
ORD-2059,2026-03-30,Online,Accessories,90.52,26.48
ORD-2089,2026-03-30,Retail,Footwear,61.98,27.71
ORD-1577,2026-03-30,Retail,Apperal,558.54,81.64
ORD-2949,2026-03-30,Online,Apperal,390.47,63.79
ORD-1750,2026-03-31,Online,Footwear,27.51,8.76
ORD-0566,2026-03-31,Online,Footwear,506.76,93.83
ORD-1326,2026-03-31,Online,Apperal,476.76,191.48
ORD-0061,2026-03-31,Online,Footwear,156.16,50.6
ORD-2434,2026-03-31,Retail,Accessories,315.23,101.85
ORD-2068,2026-03-31,Retail,Apperal,33.99,6.18
ORD-2201,2026-03-31,Online,Footwear,129.84,22.12
ORD-1650,2026-03-31,Retail,Apperal,261.56,46.41
ORD-2299,2026-04-01,Retail,Footwear,360.22,54.99
ORD-0183,2026-04-01,Retail,Footwear,503.97,210.56
ORD-0081,2026-04-01,Online,Accessories,562.04,87.61
ORD-0645,2026-04-01,Online,Apperal,84.19,22.64
ORD-0753,2026-04-02,Online,Apperal,400.92,103.2
ORD-2400,2026-04-02,Retail,Apperal,411.25,99.28
ORD-0536,2026-04-02,Retail,Accessories,394.31,117.38
ORD-1216,2026-04-03,Online,Apperal,476.42,114.93
ORD-0748,2026-04-03,Online,Accessories,43.4,13.79
ORD-2218,2026-04-04,Retail,Apperal,336.37,71.73
ORD-1706,2026-04-04,Retail,Apperal,175.71,20.16
ORD-1008,2026-04-04,Online,Footwear,374.93,75.31
ORD-0013,2026-04-04,Retail,Apperal,523.44,74.19
ORD-1688,2026-04-04,Online,Accessories,256.12,109.95
ORD-1831,2026-04-04,Online,Footwear,220.04,86.1
ORD-2137,2026-04-04,Online,Footwear,285.91,126.83
ORD-0315,2026-04-05,Online,Accessories,185.77,48.22
ORD-1932,2026-04-05,Retail,Accessories,571.59,159.16
ORD-2301,2026-04-05,Online,Footwear,570.72,192.71
ORD-0028,2026-04-05,Online,Accessories,84.78,15.61
ORD-1682,2026-04-05,Online,Apperal,508.78,71.32
ORD-1114,2026-04-05,Retail,Footwear,480.8,195.53
ORD-0140,2026-04-06,Online,Accessories,25.23,10.84
ORD-0708,2026-04-06,Online,Accessories,262.74,37.46
ORD-0732,2026-04-06,Retail,Apperal,267.14,78.77
ORD-2626,2026-04-06,Online,Footwear,561.35,129.2
ORD-2339,2026-04-07,Retail,Apperal,447.99,200.04
ORD-0082,2026-04-07,Online,Apperal,130.56,22.43
ORD-0130,2026-04-07,Retail,Apperal,544.77,131.3
ORD-1124,2026-04-07,Retail,Apperal,364.75,81.3
ORD-1788,2026-04-08,Online,Footwear,471.74,146.79
ORD-2622,2026-04-08,Retail,Footwear,420.58,78.64
ORD-2617,2026-04-08,Online,Accessories,30.37,10.12
ORD-2399,2026-04-08,Retail,Apperal,564.99,184.67
ORD-2551,2026-04-08,Online,Apperal,253.94,55.34
ORD-1565,2026-04-08,Online,Footwear,153.2,32.95
ORD-0243,2026-04-09,Retail,Apperal,308.62,119.28
ORD-2459,2026-04-10,Retail,Apperal,108.1,39.44
ORD-2350,2026-04-11,Retail,Apperal,144.02,31.05
ORD-0833,2026-04-11,Online,Accessories,409.88,98.88
ORD-2614,2026-04-11,Retail,Apperal,35.55,10.88
ORD-2318,2026-04-11,Retail,Footwear,85.08,26.8
ORD-1410,2026-04-11,Online,Accessories,477.73,68.86
ORD-1360,2026-04-12,Online,Accessories,560.98,169.34
ORD-1648,2026-04-12,Online,Footwear,176.37,24.45
ORD-2392,2026-04-12,Online,Accessories,133.68,33.61
ORD-0010,2026-04-12,Online,Footwear,118.26,30.88
ORD-2502,2026-04-12,Retail,Footwear,214.92,39.57
ORD-2389,2026-04-12,Online,Footwear,68.63,10.65
ORD-0951,2026-04-13,Retail,Footwear,504.13,103.39
ORD-2948,2026-04-13,Retail,Accessories,489.24,196.59
ORD-1173,2026-04-14,Retail,Footwear,380.17,98.97
ORD-2695,2026-04-14,Online,Accessories,234.54,58.5
ORD-0577,2026-04-14,Retail,Footwear,598.09,98.4
ORD-1248,2026-04-14,Retail,Apperal,276.29,51.02
ORD-0913,2026-04-15,Retail,Apperal,181.04,56.66
ORD-2116,2026-04-15,Online,Apperal,421.73,188.6
ORD-0316,2026-04-15,Retail,Apperal,98.26,21.67
ORD-0685,2026-04-16,Retail,Accessories,172.75,64.22
ORD-2260,2026-04-16,Retail,Footwear,241.16,65.44
ORD-2446,2026-04-16,Online,Footwear,499.22,72.67
ORD-1266,2026-04-16,Online,Apperal,76.86,18.63
ORD-0394,2026-04-16,Retail,Apperal,162.55,47.22
ORD-0195,2026-04-17,Retail,Footwear,279.57,97.0
ORD-2831,2026-04-17,Online,Accessories,120.57,29.81
ORD-0103,2026-04-17,Online,Apperal,519.11,180.33
ORD-0295,2026-04-18,Retail,Footwear,74.4,18.33
ORD-0171,2026-04-18,Retail,Accessories,117.41,31.63
ORD-2659,2026-04-18,Online,Apperal,424.99,62.75
ORD-2077,2026-04-18,Online,Accessories,568.74,119.67
ORD-0257,2026-04-18,Online,Apperal,272.82,102.58
ORD-1670,2026-04-19,Online,Apperal,437.06,71.68
ORD-0897,2026-04-19,Online,Accessories,311.27,107.69
ORD-0471,2026-04-19,Retail,Footwear,92.6,37.12
ORD-0870,2026-04-19,Online,Footwear,206.03,55.24
ORD-0436,2026-04-19,Online,Apperal,491.1,216.06
ORD-0033,2026-04-20,Retail,Footwear,323.04,58.21
ORD-0494,2026-04-20,Online,Footwear,453.04,183.94
ORD-1154,2026-04-20,Online,Apperal,267.91,83.45
ORD-2742,2026-04-21,Online,Accessories,27.89,10.39
ORD-1329,2026-04-21,Retail,Apperal,424.52,46.16
ORD-0644,2026-04-21,Retail,Apperal,242.36,54.23
ORD-1181,2026-04-21,Online,Apperal,48.19,5.21
ORD-2936,2026-04-21,Online,Apperal,207.11,40.7
ORD-1221,2026-04-21,Online,Accessories,581.64,132.09
ORD-0037,2026-04-21,Retail,Accessories,444.69,130.62
ORD-0740,2026-04-21,Online,Apperal,385.67,106.94
ORD-2993,2026-04-21,Online,Apperal,83.96,18.12
ORD-1197,2026-04-22,Online,Accessories,100.29,31.19
ORD-0381,2026-04-22,Retail,Apperal,345.17,130.72
ORD-2267,2026-04-22,Online,Apperal,570.74,193.46
ORD-1432,2026-04-22,Retail,Footwear,415.74,123.76
ORD-0343,2026-04-22,Online,Footwear,506.06,125.7
ORD-1475,2026-04-22,Retail,Apperal,324.3,56.84
ORD-0073,2026-04-22,Online,Apperal,100.37,35.24
ORD-2994,2026-04-22,Retail,Footwear,377.24,109.35
ORD-1906,2026-04-23,Online,Accessories,269.69,56.16
ORD-1061,2026-04-23,Online,Accessories,191.07,64.0
ORD-1387,2026-04-23,Online,Accessories,131.68,15.11
ORD-2306,2026-04-26,Online,Footwear,501.48,163.52
ORD-0795,2026-04-26,Online,Apperal,90.41,28.32
ORD-2738,2026-04-26,Retail,Accessories,324.92,141.65
ORD-0331,2026-04-26,Online,Apperal,526.02,202.54
ORD-1691,2026-04-27,Retail,Accessories,401.41,73.93
ORD-2367,2026-04-27,Online,Apperal,313.28,119.53
ORD-2060,2026-04-27,Online,Footwear,413.78,101.25
ORD-1365,2026-04-27,Retail,Apperal,158.16,57.95
ORD-2191,2026-04-28,Retail,Footwear,344.28,116.87
ORD-2429,2026-04-28,Online,Apperal,446.68,89.91
ORD-2656,2026-04-28,Retail,Footwear,378.86,101.71
ORD-2517,2026-04-28,Online,Footwear,303.07,73.16
ORD-2363,2026-04-28,Retail,Accessories,28.24,6.71
ORD-1661,2026-04-29,Online,Apperal,350.71,116.89
ORD-0578,2026-04-29,Online,Footwear,456.7,116.49
ORD-0146,2026-04-30,Online,Accessories,229.12,59.11
ORD-1405,2026-04-30,Online,Footwear,416.03,122.49
ORD-2939,2026-04-30,Retail,Accessories,360.34,60.54
ORD-0046,2026-04-30,Retail,Apperal,164.01,42.67
ORD-1977,2026-04-30,Retail,Apperal,356.43,86.4
ORD-2425,2026-04-30,Online,Accessories,295.39,96.01
ORD-0890,2026-04-30,Retail,Apperal,152.21,28.73
ORD-2957,2026-05-01,Online,Accessories,363.35,71.04
ORD-2997,2026-05-01,Online,Footwear,36.79,12.11
ORD-2565,2026-05-03,Retail,Footwear,245.28,83.14
ORD-0449,2026-05-03,Online,Accessories,110.16,22.46
ORD-0760,2026-05-03,Online,Footwear,535.5,166.04
ORD-2579,2026-05-03,Online,Apperal,436.49,158.92
ORD-1697,2026-05-04,Online,Apperal,73.23,30.96
ORD-2050,2026-05-04,Online,Footwear,68.76,30.65
ORD-0252,2026-05-04,Online,Footwear,70.25,19.16
ORD-1415,2026-05-04,Online,Footwear,295.69,91.05
ORD-0374,2026-05-05,Retail,Apperal,513.93,157.54
ORD-1438,2026-05-05,Online,Apperal,541.02,102.14
ORD-0113,2026-05-05,Retail,Footwear,377.57,139.92
ORD-2328,2026-05-05,Online,Apperal,385.09,143.87
ORD-2855,2026-05-05,Online,Footwear,571.6,90.85
ORD-1983,2026-05-05,Online,Apperal,108.21,39.56
ORD-1541,2026-05-05,Online,Accessories,343.65,128.39
ORD-2534,2026-05-06,Online,Footwear,137.45,14.12
ORD-2658,2026-05-06,Online,Footwear,250.85,103.86
ORD-1362,2026-05-06,Online,Apperal,465.31,112.12
ORD-1243,2026-05-06,Online,Accessories,282.22,69.68
ORD-2836,2026-05-07,Online,Apperal,159.57,71.71
ORD-1726,2026-05-07,Online,Apperal,50.81,22.39
ORD-0599,2026-05-07,Online,Accessories,28.08,7.81
ORD-0022,2026-05-07,Retail,Apperal,438.98,163.71
ORD-2452,2026-05-08,Online,Footwear,218.91,48.32
ORD-1460,2026-05-08,Retail,Footwear,152.38,53.38
ORD-0527,2026-05-08,Retail,Accessories,66.53,28.46
ORD-0094,2026-05-08,Online,Footwear,435.95,91.67
ORD-1524,2026-05-08,Retail,Accessories,77.4,18.66
ORD-1297,2026-05-09,Online,Footwear,353.8,122.57
ORD-2872,2026-05-09,Online,Apperal,518.15,222.33
ORD-2407,2026-05-09,Online,Apperal,70.01,11.7
ORD-2055,2026-05-09,Retail,Apperal,348.8,94.06
ORD-2120,2026-05-09,Retail,Footwear,429.76,182.45
ORD-1770,2026-05-10,Retail,Accessories,308.96,84.88
ORD-2014,2026-05-10,Online,Footwear,210.67,65.9
ORD-1996,2026-05-10,Retail,Footwear,520.74,190.59
ORD-0616,2026-05-11,Online,Footwear,70.25,11.82
ORD-0492,2026-05-12,Online,Accessories,282.83,78.9
ORD-2080,2026-05-12,Online,Accessories,298.89,109.67
ORD-2460,2026-05-12,Retail,Footwear,102.02,39.57
ORD-1396,2026-05-12,Online,Footwear,511.56,204.16
ORD-0351,2026-05-12,Online,Accessories,253.99,88.86
ORD-0199,2026-05-12,Retail,Footwear,302.35,131.36
ORD-1453,2026-05-12,Retail,Apperal,414.63,135.38
ORD-1959,2026-05-12,Retail,Accessories,215.21,25.42
ORD-2594,2026-05-12,Online,Accessories,181.32,65.33
ORD-2102,2026-05-13,Online,Footwear,558.24,150.68
ORD-1382,2026-05-13,Online,Footwear,446.66,176.07
ORD-1430,2026-05-13,Online,Apperal,262.59,88.68
ORD-0106,2026-05-14,Online,Footwear,268.43,51.43
ORD-2531,2026-05-14,Online,Accessories,323.68,65.3
ORD-0515,2026-05-14,Online,Footwear,57.39,20.82
ORD-2761,2026-05-15,Retail,Accessories,56.57,7.91
ORD-1274,2026-05-15,Online,Accessories,283.7,96.68
ORD-1056,2026-05-15,Online,Apperal,79.49,8.81
ORD-1245,2026-05-15,Retail,Apperal,380.55,84.6
ORD-0619,2026-05-15,Retail,Footwear,448.17,80.74
ORD-2303,2026-05-15,Retail,Footwear,189.11,49.28
ORD-2713,2026-05-15,Retail,Accessories,536.76,226.3
ORD-2668,2026-05-15,Online,Apperal,322.51,51.93
ORD-0525,2026-05-16,Retail,Footwear,208.76,93.4
ORD-1369,2026-05-16,Online,Apperal,294.47,72.29
ORD-1756,2026-05-16,Online,Accessories,148.22,59.24
ORD-1165,2026-05-16,Retail,Footwear,67.84,17.24
ORD-1916,2026-05-17,Online,Apperal,146.74,25.3
ORD-0704,2026-05-17,Retail,Accessories,218.17,92.43
ORD-1207,2026-05-17,Online,Footwear,453.01,177.53
ORD-0134,2026-05-18,Online,Accessories,50.23,13.84
ORD-0121,2026-05-18,Online,Accessories,188.59,36.46
ORD-0934,2026-05-18,Online,Footwear,159.83,68.41
ORD-1045,2026-05-18,Retail,Apperal,275.82,74.48
ORD-1920,2026-05-19,Retail,Footwear,172.68,44.66
ORD-2931,2026-05-19,Online,Footwear,326.84,37.52
ORD-0957,2026-05-19,Retail,Apperal,205.42,92.16
ORD-0307,2026-05-19,Online,Accessories,189.58,29.09
ORD-0651,2026-05-20,Online,Accessories,217.17,37.98
ORD-2760,2026-05-20,Online,Apperal,563.28,152.65
ORD-2510,2026-05-20,Retail,Footwear,407.26,117.4
ORD-0044,2026-05-20,Retail,Apperal,288.5,63.64
ORD-0386,2026-05-21,Retail,Footwear,560.01,109.61
ORD-1275,2026-05-21,Online,Footwear,518.56,110.45
ORD-0570,2026-05-21,Online,Apperal,365.97,61.32
ORD-0169,2026-05-21,Online,Footwear,86.02,18.13
ORD-1530,2026-05-21,Online,Apperal,360.72,58.17
ORD-2980,2026-05-21,Online,Accessories,219.21,81.32
ORD-0886,2026-05-21,Retail,Footwear,47.83,10.76
ORD-1363,2026-05-22,Retail,Footwear,77.6,17.09
ORD-1718,2026-05-22,Online,Accessories,515.84,158.76
ORD-0653,2026-05-23,Retail,Accessories,221.1,45.4
ORD-0884,2026-05-23,Online,Accessories,172.99,70.39
ORD-0806,2026-05-23,Online,Footwear,122.08,49.51
ORD-2935,2026-05-23,Online,Footwear,327.89,126.99
ORD-0063,2026-05-24,Online,Apperal,365.73,145.27
ORD-2304,2026-05-24,Retail,Accessories,510.42,157.09
ORD-2207,2026-05-24,Retail,Accessories,425.01,133.68
ORD-0294,2026-05-25,Online,Footwear,129.54,16.68
ORD-2467,2026-05-25,Retail,Apperal,318.37,130.06
ORD-2437,2026-05-25,Retail,Footwear,503.85,187.69
ORD-0203,2026-05-25,Online,Footwear,148.37,36.34
ORD-0035,2026-05-26,Online,Accessories,205.8,85.51
ORD-0736,2026-05-26,Online,Footwear,138.1,43.11
ORD-0621,2026-05-26,Online,Apperal,291.45,75.21
ORD-1969,2026-05-26,Online,Apperal,305.53,45.21
ORD-0983,2026-05-26,Online,Apperal,139.16,52.36
ORD-0236,2026-05-26,Online,Footwear,528.33,170.03
ORD-0248,2026-05-26,Online,Footwear,389.13,162.1
ORD-0338,2026-05-27,Retail,Footwear,236.18,67.04
ORD-1889,2026-05-27,Online,Apperal,73.24,30.03
ORD-0391,2026-05-27,Online,Apperal,375.44,122.56
ORD-1344,2026-05-27,Online,Footwear,324.1,110.27
ORD-1012,2026-05-28,Online,Accessories,61.53,9.65
ORD-0838,2026-05-28,Retail,Accessories,206.09,58.38
ORD-0443,2026-05-28,Retail,Accessories,553.93,220.25
ORD-1949,2026-05-28,Retail,Accessories,268.15,40.81
ORD-0680,2026-05-28,Retail,Footwear,206.25,88.65
ORD-2877,2026-05-29,Retail,Footwear,239.84,105.77
ORD-1261,2026-05-29,Retail,Accessories,173.32,34.46
ORD-2281,2026-05-30,Online,Apperal,121.1,54.44
ORD-2633,2026-05-30,Retail,Apperal,164.56,37.96
ORD-2708,2026-05-30,Online,Apperal,539.86,86.78
ORD-1838,2026-05-30,Online,Accessories,323.71,128.35
ORD-2653,2026-05-30,Online,Apperal,334.08,54.25
ORD-0334,2026-05-31,Online,Apperal,257.71,59.17
ORD-2705,2026-05-31,Retail,Footwear,468.4,108.4
ORD-0488,2026-05-31,Retail,Accessories,127.83,46.42
ORD-0936,2026-05-31,Online,Apperal,342.3,120.21
ORD-1454,2026-05-31,Online,Footwear,124.37,52.37
ORD-1877,2026-05-31,Online,Apperal,550.31,181.06
ORD-1694,2026-05-31,Online,Footwear,230.41,40.91
ORD-1532,2026-06-01,Retail,Apperal,283.12,88.63
ORD-2013,2026-06-01,Online,Accessories,405.06,148.66
ORD-2391,2026-06-01,Online,Footwear,383.67,144.83
ORD-0610,2026-06-01,Retail,Accessories,490.83,153.96
ORD-2241,2026-06-01,Online,Footwear,188.79,59.1
ORD-2290,2026-06-01,Online,Footwear,88.48,38.95
ORD-2876,2026-06-01,Retail,Footwear,149.86,17.25
ORD-1074,2026-06-01,Online,Accessories,191.51,41.08
ORD-0921,2026-06-02,Online,Accessories,284.32,65.09
ORD-0739,2026-06-02,Online,Apperal,30.29,4.18
ORD-0346,2026-06-02,Online,Footwear,217.13,61.54
ORD-1427,2026-06-03,Retail,Accessories,550.89,89.85
ORD-2824,2026-06-03,Online,Accessories,180.13,31.63
ORD-2430,2026-06-03,Online,Footwear,391.56,129.94
ORD-0602,2026-06-03,Retail,Footwear,105.34,25.08
ORD-2539,2026-06-04,Retail,Apperal,175.97,58.79
ORD-2960,2026-06-04,Online,Footwear,310.79,107.43
ORD-1735,2026-06-04,Online,Accessories,355.22,134.02
ORD-0819,2026-06-04,Online,Accessories,543.22,113.46
ORD-1904,2026-06-04,Retail,Apperal,90.86,27.06
ORD-1537,2026-06-05,Online,Accessories,274.39,109.87
ORD-1753,2026-06-05,Online,Footwear,79.56,30.32
ORD-2164,2026-06-05,Online,Accessories,496.67,100.5
ORD-0099,2026-06-05,Online,Apperal,100.65,44.06
ORD-1564,2026-06-05,Online,Accessories,74.99,26.64
ORD-1289,2026-06-05,Online,Accessories,226.41,28.41
ORD-1073,2026-06-06,Online,Accessories,414.45,162.6
ORD-0480,2026-06-06,Retail,Apperal,544.82,228.25
ORD-2574,2026-06-06,Retail,Footwear,452.51,177.65
ORD-2203,2026-06-07,Online,Accessories,459.16,171.86
ORD-1263,2026-06-07,Retail,Apperal,585.93,67.7
ORD-2573,2026-06-07,Retail,Accessories,157.79,24.11
ORD-2969,2026-06-08,Online,Accessories,238.9,38.09
ORD-1389,2026-06-08,Online,Apperal,434.75,173.55
ORD-1632,2026-06-08,Online,Apperal,516.41,143.44
ORD-0841,2026-06-08,Online,Accessories,369.03,152.04
ORD-1844,2026-06-08,Online,Footwear,448.36,60.53
ORD-1724,2026-06-08,Retail,Accessories,402.89,155.08
ORD-1666,2026-06-08,Online,Accessories,409.2,132.81
ORD-0385,2026-06-09,Online,Accessories,373.85,130.68
ORD-1635,2026-06-09,Retail,Accessories,145.69,60.96
ORD-0901,2026-06-09,Retail,Apperal,157.3,41.07
ORD-0153,2026-06-09,Retail,Accessories,198.34,63.13
ORD-0548,2026-06-09,Online,Accessories,347.78,60.95
ORD-2343,2026-06-10,Online,Accessories,557.33,98.19
ORD-2433,2026-06-10,Online,Accessories,86.48,29.32
ORD-1288,2026-06-10,Online,Accessories,588.87,144.77
ORD-2707,2026-06-10,Retail,Apperal,260.37,58.16
ORD-0869,2026-06-10,Online,Footwear,182.56,72.52
ORD-1035,2026-06-10,Retail,Apperal,256.32,85.09
ORD-0877,2026-06-10,Online,Footwear,439.15,125.84
ORD-0677,2026-06-10,Retail,Apperal,46.75,10.42
ORD-1441,2026-06-10,Online,Apperal,304.04,116.43
ORD-1909,2026-06-10,Online,Footwear,234.24,85.49
ORD-1721,2026-06-11,Retail,Footwear,35.95,15.95
ORD-1747,2026-06-11,Online,Apperal,552.33,246.02
ORD-1452,2026-06-11,Online,Footwear,65.17,9.97
ORD-1157,2026-06-13,Online,Accessories,217.95,41.82
ORD-2870,2026-06-13,Retail,Apperal,495.77,68.71
ORD-2596,2026-06-14,Online,Accessories,438.11,52.77
ORD-1901,2026-06-14,Retail,Footwear,322.64,81.89
ORD-2179,2026-06-15,Retail,Footwear,511.76,112.88
ORD-0634,2026-06-15,Online,Accessories,531.99,192.94
ORD-2222,2026-06-15,Retail,Accessories,599.09,230.18
ORD-1880,2026-06-16,Retail,Accessories,275.73,102.24
ORD-0973,2026-06-16,Retail,Apperal,72.75,25.1
ORD-2900,2026-06-16,Online,Apperal,29.73,10.0
ORD-0671,2026-06-16,Retail,Footwear,443.1,71.2
ORD-1269,2026-06-16,Online,Accessories,576.56,189.33
ORD-2379,2026-06-16,Online,Apperal,345.19,57.09
ORD-2974,2026-06-17,Retail,Accessories,439.47,52.33
ORD-2821,2026-06-17,Online,Footwear,191.38,36.91
ORD-2613,2026-06-18,Retail,Apperal,419.66,76.2
ORD-0836,2026-06-18,Retail,Accessories,47.19,18.81
ORD-1619,2026-06-19,Online,Apperal,273.31,56.74
ORD-2714,2026-06-20,Retail,Accessories,165.85,39.84
ORD-1744,2026-06-20,Online,Footwear,350.2,37.58
ORD-2692,2026-06-20,Online,Accessories,425.66,57.64
ORD-0899,2026-06-21,Online,Footwear,485.78,202.77
ORD-1845,2026-06-21,Online,Apperal,353.52,67.24
ORD-2353,2026-06-21,Online,Apperal,587.84,102.53
ORD-1567,2026-06-21,Online,Apperal,271.11,53.64
ORD-1149,2026-06-21,Online,Footwear,65.05,19.33
ORD-1409,2026-06-21,Online,Accessories,345.3,143.45
ORD-2984,2026-06-21,Online,Accessories,319.34,133.54
ORD-2369,2026-06-21,Online,Footwear,225.37,49.03
ORD-1690,2026-06-22,Online,Accessories,224.1,35.09
ORD-0383,2026-06-22,Online,Accessories,263.62,68.16
ORD-2025,2026-06-22,Online,Footwear,260.29,37.82
ORD-1416,2026-06-22,Retail,Apperal,529.92,184.33
ORD-1707,2026-06-23,Retail,Accessories,222.25,57.54
ORD-1728,2026-06-23,Online,Accessories,295.42,121.49
ORD-2243,2026-06-23,Online,Apperal,330.52,129.14
ORD-2121,2026-06-23,Online,Apperal,308.2,40.59
ORD-2532,2026-06-24,Retail,Footwear,348.55,63.35
ORD-0701,2026-06-24,Online,Footwear,284.69,97.97
ORD-2615,2026-06-25,Online,Footwear,204.27,86.43
ORD-1559,2026-06-25,Retail,Footwear,126.31,34.85
ORD-0151,2026-06-25,Online,Apperal,272.35,115.14
ORD-2283,2026-06-26,Online,Footwear,158.56,18.27
ORD-2727,2026-06-26,Retail,Footwear,396.42,70.87
ORD-0797,2026-06-26,Retail,Apperal,397.51,139.48
ORD-2378,2026-06-27,Online,Apperal,448.21,47.42
ORD-0944,2026-06-27,Online,Footwear,216.69,47.06
ORD-2794,2026-06-27,Retail,Accessories,146.92,46.22
ORD-2590,2026-06-28,Retail,Apperal,155.2,45.42
ORD-1773,2026-06-28,Online,Accessories,210.2,25.95
ORD-2967,2026-06-28,Retail,Footwear,152.23,25.48
ORD-0499,2026-06-29,Online,Accessories,115.41,36.37
ORD-2469,2026-06-30,Retail,Apperal,449.92,106.04
ORD-1466,2026-06-30,Retail,Accessories,410.68,138.62
ORD-0844,2026-06-30,Online,Footwear,43.86,13.24
ORD-0808,2026-06-30,Online,Footwear,467.32,107.5
ORD-0128,2026-07-01,Online,Footwear,550.75,103.83
ORD-1011,2026-07-01,Retail,Apperal,416.84,123.85
ORD-0335,2026-07-01,Retail,Footwear,154.49,16.54
ORD-0710,2026-07-01,Retail,Apperal,529.02,100.2
ORD-2772,2026-07-01,Retail,Apperal,82.64,11.36
ORD-0540,2026-07-02,Retail,Apperal,312.71,79.91
ORD-1257,2026-07-02,Retail,Apperal,321.08,79.92
ORD-0947,2026-07-02,Retail,Apperal,275.46,53.35
ORD-2797,2026-07-02,Online,Apperal,184.75,74.79
ORD-2265,2026-07-02,Online,Footwear,290.73,126.61
ORD-1358,2026-07-02,Retail,Accessories,167.56,39.58
ORD-1861,2026-07-03,Retail,Footwear,31.55,7.48
ORD-2302,2026-07-04,Retail,Apperal,471.88,184.64
ORD-2542,2026-07-04,Online,Footwear,453.15,100.28
ORD-0981,2026-07-04,Online,Footwear,485.67,173.36
ORD-1099,2026-07-04,Retail,Footwear,81.13,29.83
ORD-0999,2026-07-04,Online,Accessories,92.81,21.33
ORD-1065,2026-07-04,Online,Apperal,324.09,64.56
ORD-0254,2026-07-05,Retail,Apperal,256.6,71.74
ORD-0765,2026-07-05,Online,Footwear,207.05,80.07
ORD-0474,2026-07-05,Retail,Apperal,31.77,9.96
ORD-1626,2026-07-05,Retail,Footwear,83.09,11.63
ORD-1902,2026-07-06,Online,Apperal,244.63,29.64
ORD-1290,2026-07-06,Retail,Footwear,285.01,38.35
ORD-2414,2026-07-06,Retail,Footwear,470.32,165.74
ORD-1914,2026-07-07,Online,Footwear,511.52,203.52
ORD-1783,2026-07-07,Retail,Footwear,391.85,146.15
ORD-1819,2026-07-07,Online,Footwear,521.56,95.9
ORD-1054,2026-07-08,Online,Apperal,445.05,196.69
ORD-2476,2026-07-08,Online,Accessories,254.14,75.02
ORD-0139,2026-07-08,Online,Footwear,410.22,137.09
ORD-2921,2026-07-08,Online,Accessories,464.35,115.67
ORD-2226,2026-07-08,Online,Footwear,517.36,86.87
ORD-2478,2026-07-08,Retail,Apperal,469.19,125.07
ORD-2214,2026-07-08,Online,Footwear,586.21,161.31
ORD-2947,2026-07-08,Online,Apperal,563.4,135.95
ORD-0918,2026-07-08,Online,Accessories,179.26,61.57
ORD-0076,2026-07-10,Retail,Accessories,569.7,103.67
ORD-0508,2026-07-10,Online,Apperal,371.85,133.81
ORD-2814,2026-07-10,Online,Accessories,414.35,49.65
ORD-0659,2026-07-10,Retail,Footwear,530.54,223.33
ORD-1961,2026-07-10,Retail,Apperal,214.38,27.02
ORD-0165,2026-07-10,Online,Apperal,570.34,180.62
ORD-0160,2026-07-11,Online,Apperal,382.97,149.41
ORD-1617,2026-07-11,Retail,Accessories,369.63,78.66
ORD-1606,2026-07-11,Retail,Footwear,188.36,25.68
ORD-1746,2026-07-12,Online,Accessories,226.39,72.53
ORD-1332,2026-07-12,Online,Footwear,106.43,14.39
ORD-0709,2026-07-12,Retail,Footwear,143.57,32.62
ORD-2753,2026-07-13,Online,Apperal,58.45,18.6
ORD-0976,2026-07-13,Online,Apperal,361.24,161.21
ORD-2943,2026-07-13,Online,Accessories,416.7,130.63
ORD-2157,2026-07-13,Online,Apperal,265.33,71.83
ORD-2490,2026-07-14,Online,Footwear,85.01,16.79
ORD-0447,2026-07-14,Online,Footwear,236.12,75.68
ORD-0032,2026-07-15,Retail,Footwear,498.09,122.51
ORD-2239,2026-07-15,Online,Accessories,266.07,85.56
ORD-1185,2026-07-15,Retail,Accessories,265.61,92.42
ORD-2331,2026-07-15,Online,Accessories,519.17,106.53
